listing_url,asking_price_in_usd,expensas_in_ars,latitude,longitude,google_maps,photos,whatsapp,published_on,disposición,luminoso,orientación,superficietotal,superficiecubierta,ambientes,dormitorio,baño,antigüedad,aptoprofesional,cantidadplantas,superficiesemicubiertam²,dormitorios,baños,aptocrédito,parrilla,pileta,solarium,promotiondescription,toilette,ambiente,permitemascotas,departamentosporpiso,cantidadpisosenedificio,gimnasio,cochera,hidromasaje,usocomercial,cantidaddeascensores,accesoparapersonasconmovilidadreducida,frentedelterrenomts,largodelterrenomts,coberturacochera,cantidaddedepartamentos,cantidaddecocheras,cantidaddelocalescomerciales,cantidaddeoficinas,saladejuegos,cocheras,estadodelinmueble,categoríadeledificio,estadodeledificio,etapa,tipoedificio,permitemenoresde12,cantidaddormitorios
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-3-ambientes-villa-crespo-49283018.html,120000,70000.0,-34.60057408491,-58.442544937134,"https://maps.google.com/?q=-34.60057408491,-58.442544937134","['https://imgar.zonapropcdn.com/avisos/resize/1/00/49/28/30/18/1200x1200/1806191319.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/49/28/30/18/1200x1200/1810481983.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/49/28/30/18/1200x1200/1798284481.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/49/28/30/18/1200x1200/1823159058.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/49/28/30/18/1200x1200/1864273870.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/49/28/30/18/1200x1200/1845620088.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/49/28/30/18/1200x1200/1839012682.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/49/28/30/18/1200x1200/1880868739.jpg']",,18-01-2024,Frente,,,81,56,3,,1,46,,5 o más,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-monoambiente-al-frente-con-balcon-palermo-viejo.-48362591.html,85000,25000.0,-34.5970644,-58.41749179999999,"https://maps.google.com/?q=-34.5970644,-58.41749179999999","['https://imgar.zonapropcdn.com/avisos/1/00/48/36/25/91/1200x1200/1778056181.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/48/36/25/91/1200x1200/1835789821.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/48/36/25/91/1200x1200/1835789819.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/48/36/25/91/1200x1200/1835789820.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/48/36/25/91/1200x1200/1835789818.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/48/36/25/91/1200x1200/1835789817.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/48/36/25/91/1200x1200/1835789815.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/48/36/25/91/1200x1200/1835789816.jpg']",5491164539501,19-01-2024,Frente,Muy luminoso,N,34,34,,1,1,15,,,,,,,,,,,,1,,4,8,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-semipiso-4-amb-al-frente-c-balcon-corrido-original-51889655.html,115000,48000.0,-34.60673523,-58.44396591,"https://maps.google.com/?q=-34.60673523,-58.44396591","['https://imgar.zonapropcdn.com/avisos/1/00/51/88/96/55/1200x1200/1871212761.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/51/88/96/55/1200x1200/1871212751.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/88/96/55/1200x1200/1871212753.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/88/96/55/1200x1200/1871212760.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/88/96/55/1200x1200/1871212764.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/88/96/55/1200x1200/1871212752.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/88/96/55/1200x1200/1871212756.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/88/96/55/1200x1200/1871212762.jpg']",,27-10-2023,Frente,,SE,100,90,3,,,50,,,,2,2,Apto crédito,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-apto-blanqueo-departamento-de-dos-ambientes-en-gran-49793928.html,57800,0.0,-34.597019,-58.450869,"https://maps.google.com/?q=-34.597019,-58.450869","['https://imgar.zonapropcdn.com/avisos/1/00/49/79/39/28/1200x1200/1812858050.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/49/79/39/28/1200x1200/1812858022.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/79/39/28/1200x1200/1812858054.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/79/39/28/1200x1200/1812858023.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/79/39/28/1200x1200/1838019877.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/79/39/28/1200x1200/1812858051.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/79/39/28/1200x1200/1812858025.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/79/39/28/1200x1200/1812858043.jpg']",5491159438342,24-10-2023,Frente,,NE,34,34,2,1,1,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-loyola-1000-v.-crespo-palermo-3-piso-2amb-balc-47706721.html,85000,21000.0,-34.5922641,-58.4390495,"https://maps.google.com/?q=-34.5922641,-58.4390495","['https://imgar.zonapropcdn.com/avisos/1/00/47/70/67/21/1200x1200/1849345988.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/47/70/67/21/1200x1200/1762626306.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/47/70/67/21/1200x1200/1762626303.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/47/70/67/21/1200x1200/1852621460.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/47/70/67/21/1200x1200/1762626304.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/47/70/67/21/1200x1200/1762626308.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/47/70/67/21/1200x1200/1874682241.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/47/70/67/21/1200x1200/1845718023.jpg']",5491122682128,18-09-2023,Frente,,SO,36,32,2,1,,45,,,,,,,,,,,,,,8,14,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-villa-crespo-49375074.html,108000,6000.0,-34.5977872,-58.4305016,"https://maps.google.com/?q=-34.5977872,-58.4305016","['https://imgar.zonapropcdn.com/avisos/1/00/49/37/50/74/1200x1200/1803829388.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/49/37/50/74/1200x1200/1877793727.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/37/50/74/1200x1200/1800639109.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/37/50/74/1200x1200/1803828468.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/37/50/74/1200x1200/1800639105.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/37/50/74/1200x1200/1800639108.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/37/50/74/1200x1200/1800639107.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/37/50/74/1200x1200/1800639104.jpg']",5491149463975,16-01-2024,Frente,Muy luminoso,NE,47,45,2,1,1,,,5 o más,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-dos-ambientes-french-2900-barrio-52857995.html,90000,25.0,-34.5878545,-58.40473349999999,"https://maps.google.com/?q=-34.5878545,-58.40473349999999","['https://imgar.zonapropcdn.com/avisos/1/00/52/85/79/95/1200x1200/1893549096.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/85/79/95/1200x1200/1893549093.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/85/79/95/1200x1200/1893549090.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/85/79/95/1200x1200/1893549095.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/85/79/95/1200x1200/1893549087.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/85/79/95/1200x1200/1893549092.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/85/79/95/1200x1200/1893549089.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/85/79/95/1200x1200/1893549088.jpg']",,11-01-2024,Frente,,NE,42,39,2,1,1,59,,,,,,,,,,,,,,39,1,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-charcas-4600-palermo-1amb-c-coch-u$105.000-apto-prof-47045471.html,105000,27732.0,-34.5821081,-58.425387099999966,"https://maps.google.com/?q=-34.5821081,-58.425387099999966","['https://imgar.zonapropcdn.com/avisos/1/00/47/04/54/71/1200x1200/1854727047.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/47/04/54/71/1200x1200/1778136114.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/47/04/54/71/1200x1200/1831761674.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/47/04/54/71/1200x1200/1778136113.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/47/04/54/71/1200x1200/1778136115.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/47/04/54/71/1200x1200/1778136116.jpg']",5491122682128,19-12-2023,Frente,,O,35,33,,,1,5,,,,,,Apto crédito,,,,,,1,,4,10,,1,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-en-villa-crespo-capital-51856681.html,77349,,-34.598175,-58.42788,"https://maps.google.com/?q=-34.598175,-58.42788","['https://imgar.zonapropcdn.com/avisos/1/00/51/85/66/81/1200x1200/1870433816.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/51/85/66/81/1200x1200/1870433826.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/85/66/81/1200x1200/1870433825.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/85/66/81/1200x1200/1870433817.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/85/66/81/1200x1200/1870433814.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/85/66/81/1200x1200/1870434696.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/85/66/81/1200x1200/1870433820.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/85/66/81/1200x1200/1870434610.jpg']",5491140307116,02-01-2024,Frente,,,40,39,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-caballito-52692535.html,60000,35000.0,-34.604443455,-58.441934106,"https://maps.google.com/?q=-34.604443455,-58.441934106","['https://imgar.zonapropcdn.com/avisos/1/00/52/69/25/35/1200x1200/1889752805.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/69/25/35/1200x1200/1889752804.jpg']",,23-01-2024,Frente,,,67,60,3,,1,40,,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-ubicado-en-chacarita-capital-48652599.html,115000,9200.0,-34.59025,-58.446787,"https://maps.google.com/?q=-34.59025,-58.446787","['https://imgar.zonapropcdn.com/avisos/1/00/48/65/25/99/1200x1200/1784794007.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/48/65/25/99/1200x1200/1784794006.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/48/65/25/99/1200x1200/1784794004.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/48/65/25/99/1200x1200/1784794008.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/48/65/25/99/1200x1200/1784794009.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/48/65/25/99/1200x1200/1784794010.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/48/65/25/99/1200x1200/1784794002.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/48/65/25/99/1200x1200/1784794012.jpg']",5491125173000,22-10-2023,Frente,,SO,48,42,2,1,1,10,,,,,,,,,,,,,,4,11,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-palermo-52913024.html,95000,29000.0,-34.592136,-58.427159,"https://maps.google.com/?q=-34.592136,-58.427159","['https://imgar.zonapropcdn.com/avisos/1/00/52/91/30/24/1200x1200/1894730952.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/91/30/24/1200x1200/1894730987.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/91/30/24/1200x1200/1894730949.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/91/30/24/1200x1200/1894730996.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/91/30/24/1200x1200/1894730986.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/91/30/24/1200x1200/1894730988.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/91/30/24/1200x1200/1894730954.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/91/30/24/1200x1200/1894730976.jpg']",5491162665510,23-01-2024,Frente,,NO,40,40,,,1,7,,1,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-excelente-monoambiente-con-balcon-y-parrilla-propia-52872558.html,120000,0.0,-34.5838609,-58.42480399999999,"https://maps.google.com/?q=-34.5838609,-58.42480399999999","['https://imgar.zonapropcdn.com/avisos/1/00/52/87/25/58/1200x1200/1893852458.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/25/58/1200x1200/1893852464.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/25/58/1200x1200/1893852467.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/25/58/1200x1200/1893852469.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/25/58/1200x1200/1893852468.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/25/58/1200x1200/1893852462.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/25/58/1200x1200/1893852461.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/25/58/1200x1200/1893852466.jpg']",5491140351458,04-01-2024,Frente,,,39,33,,1,1,,,1,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-excelente-2-ambientes-con-balcon-villa-crespo-50857802.html,98000,23000.0,-34.5949709,-58.44009829999999,"https://maps.google.com/?q=-34.5949709,-58.44009829999999","['https://imgar.zonapropcdn.com/avisos/1/00/50/85/78/02/1200x1200/1883459470.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/50/85/78/02/1200x1200/1883459468.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/50/85/78/02/1200x1200/1883459469.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/50/85/78/02/1200x1200/1883459467.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/50/85/78/02/1200x1200/1876066180.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/50/85/78/02/1200x1200/1876066177.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/50/85/78/02/1200x1200/1876066178.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/50/85/78/02/1200x1200/1876066181.jpg']",5491168356311,10-10-2023,Frente,Muy luminoso,,44,40,2,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-monoambiente-a-estrenar-excelente-ubicacion-52956802.html,88000,,-34.5929184,-58.44505692,"https://maps.google.com/?q=-34.5929184,-58.44505692","['https://imgar.zonapropcdn.com/avisos/1/00/52/95/68/02/1200x1200/1895622624.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/95/68/02/1200x1200/1895622616.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/95/68/02/1200x1200/1895622619.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/95/68/02/1200x1200/1895622617.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/95/68/02/1200x1200/1895622622.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/95/68/02/1200x1200/1895622629.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/95/68/02/1200x1200/1895622626.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/95/68/02/1200x1200/1895622625.jpg']",5491154735431,20-01-2024,Frente,,NO,39,34,,,1,,,1,,,,,,,,,,1,,4,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-3-ambientes-al-frente-con-balcon-excelente-zona-52720757.html,105000,50259.0,-34.57795715,-58.45407486,"https://maps.google.com/?q=-34.57795715,-58.45407486","['https://imgar.zonapropcdn.com/avisos/1/00/52/72/07/57/1200x1200/1890412884.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/72/07/57/1200x1200/1890412893.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/72/07/57/1200x1200/1890412879.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/72/07/57/1200x1200/1890412896.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/72/07/57/1200x1200/1890412886.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/72/07/57/1200x1200/1890412891.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/72/07/57/1200x1200/1890412887.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/72/07/57/1200x1200/1890412883.jpg']",5491166269288,04-01-2024,Frente,,,60,57,3,,1,57,,,,2,,Apto crédito,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamentos-de-1-2-y-3-amb-palermo-51948120.html,119481,1.0,-34.58018494,-58.42845154,"https://maps.google.com/?q=-34.58018494,-58.42845154","['https://imgar.zonapropcdn.com/avisos/1/00/51/94/81/20/1200x1200/1872583417.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/51/94/81/20/1200x1200/1872583439.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/94/81/20/1200x1200/1872583423.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/94/81/20/1200x1200/1872583426.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/94/81/20/1200x1200/1872583433.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/94/81/20/1200x1200/1872583435.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/94/81/20/1200x1200/1872583424.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/94/81/20/1200x1200/1872583428.jpg']",5491144238385,29-08-2023,Frente,,S,39,39,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-monoambiente-c-amenities-48327495.html,95000,9000.0,-34.57308197,-58.4323616,"https://maps.google.com/?q=-34.57308197,-58.4323616","['https://imgar.zonapropcdn.com/avisos/1/00/48/32/74/95/1200x1200/1777245870.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/48/32/74/95/1200x1200/1777245858.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/48/32/74/95/1200x1200/1777245856.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/48/32/74/95/1200x1200/1777245854.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/48/32/74/95/1200x1200/1777245863.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/48/32/74/95/1200x1200/1777245852.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/48/32/74/95/1200x1200/1777245855.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/48/32/74/95/1200x1200/1777245866.jpg']",5491144407811,30-11-2023,Frente,,SE,34,30,,,1,7,,,,,,,,,,,,1,,8,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-monoambiente-en-villa-crespo.-50985326.html,74448,,-34.59752274,-58.42942047,"https://maps.google.com/?q=-34.59752274,-58.42942047",['https://imgar.zonapropcdn.com/avisos/1/00/50/98/53/26/1200x1200/1850580026.jpg?isFirstImage=true'],1164346146,26-01-2024,Frente,,S,34,32,,,1,,,,,,,,,,,,,1,,3,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-2-ambientes.-2-frente-c-balcon.-apto.-luminoso.-52846955.html,98000,42000.0,-34.5782396,-58.4579964,"https://maps.google.com/?q=-34.5782396,-58.4579964","['https://imgar.zonapropcdn.com/avisos/1/00/52/84/69/55/1200x1200/1893311160.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/84/69/55/1200x1200/1893311157.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/84/69/55/1200x1200/1893311159.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/84/69/55/1200x1200/1893311155.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/84/69/55/1200x1200/1893311158.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/84/69/55/1200x1200/1893311156.jpg']",,29-12-2023,Frente,Muy luminoso,O,56,48,2,1,1,10,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-moderno-2-ambiente-51-m-sup2--en-palermo-edificio-51181061.html,119000,29400.0,-34.5738889,-58.4420627,"https://maps.google.com/?q=-34.5738889,-58.4420627","['https://imgar.zonapropcdn.com/avisos/1/00/51/18/10/61/1200x1200/1894256293.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/51/18/10/61/1200x1200/1894256280.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/18/10/61/1200x1200/1894256282.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/18/10/61/1200x1200/1894256302.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/18/10/61/1200x1200/1894256300.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/18/10/61/1200x1200/1894256289.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/18/10/61/1200x1200/1894256285.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/18/10/61/1200x1200/1894256301.jpg']",5491144756314,08-01-2024,Frente,,O,51,47,2,1,1,5,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-de-dos-ambientes-al-frente-con-balcon-52868991.html,120000,11000.0,-34.60211563,-58.44857025,"https://maps.google.com/?q=-34.60211563,-58.44857025","['https://imgar.zonapropcdn.com/avisos/1/00/52/86/89/91/1200x1200/1893826551.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/86/89/91/1200x1200/1893774465.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/86/89/91/1200x1200/1893774459.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/86/89/91/1200x1200/1893774463.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/86/89/91/1200x1200/1893774461.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/86/89/91/1200x1200/1893774458.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/86/89/91/1200x1200/1893774456.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/86/89/91/1200x1200/1893774460.jpg']",5491127336696,04-01-2024,Frente,,SO,53,44,2,1,,,,1,,,2,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-villa-crespo-2-ambientes-con-bano-y-toilette-venta-47272820.html,90022,0.0,-34.5975496,-58.4241148,"https://maps.google.com/?q=-34.5975496,-58.4241148","['https://imgar.zonapropcdn.com/avisos/1/00/47/27/28/20/1200x1200/1753146441.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/47/27/28/20/1200x1200/1753146443.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/47/27/28/20/1200x1200/1753146429.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/47/27/28/20/1200x1200/1753146426.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/47/27/28/20/1200x1200/1753146434.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/47/27/28/20/1200x1200/1753146453.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/47/27/28/20/1200x1200/1753146448.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/47/27/28/20/1200x1200/1753146424.jpg']",5491161666870,26-01-2024,Frente,,,46,41,,1,1,En construcción,,1,5,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-exc.-2-ambientes-al-frente-c-balcon-corrido-52428843.html,82000,25000.0,-34.5995966,-58.52396649999999,"https://maps.google.com/?q=-34.5995966,-58.52396649999999","['https://imgar.zonapropcdn.com/avisos/1/00/52/42/88/43/1200x1200/1883487900.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/42/88/43/1200x1200/1883487897.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/42/88/43/1200x1200/1883487898.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/42/88/43/1200x1200/1883487895.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/42/88/43/1200x1200/1883487889.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/42/88/43/1200x1200/1883487899.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/42/88/43/1200x1200/1883487893.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/42/88/43/1200x1200/1883487896.jpg']",,24-10-2023,Frente,,E,54,44,2,1,1,60,,,,,,Apto crédito,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,
